created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:48:53 +0000 2023;1640501171793313793;"大木を見上げるシリーズ  iPhone https://t.co/e9pAnhudGk";0;0;0;12;ja;1512992295108640771;1640501171793313793;a6666_6666a;https://twitter.com/a6666_6666a/status/1640501171793313793
Mon Mar 27 23:48:49 +0000 2023;1640501156572192768;"This is awesome! From iPhone recording to high-quality 3D animation in 1 minute. https://t.co/M0KlPSRNZ6";0;1;0;2;en;1523103653157998592;1640501156572192768;DOS_Chain;https://twitter.com/DOS_Chain/status/1640501156572192768
Mon Mar 27 23:48:48 +0000 2023;1640501153736581121;"iphone e tomada";0;0;0;0;it;1177676033593692160;1640501153736581121;anakkkkkjkjkkk;https://twitter.com/anakkkkkjkjkkk/status/1640501153736581121
Mon Mar 27 23:48:45 +0000 2023;1640501139262119940;"@la_capoise_ Je préfère iphone 14 pro max même sans chargeur c'est ne pas grave.";0;0;0;0;fr;1614550066882134017;1638728211868659717;Michael28547652;https://twitter.com/Michael28547652/status/1640501139262119940
Mon Mar 27 23:48:43 +0000 2023;1640501133151207426;"@iPhone_Apple_au ヴォエ";0;0;0;1;ja;1357632121779548160;1640343322240614402;I_want_GTX_1080;https://twitter.com/I_want_GTX_1080/status/1640501133151207426
Mon Mar 27 23:48:43 +0000 2023;1640501131687100416;"iphone tá maior marola mané, tu escuta música de um status vendo outro, tmnc";0;1;0;2;pt;1261497355322433541;1640501131687100416;jv_sheik5;https://twitter.com/jv_sheik5/status/1640501131687100416
Mon Mar 27 23:48:42 +0000 2023;1640501128004608000;"n pera ai ele curtiu a mensagem dizendo que ia dar o iphone pra reis https://t.co/vuy4uZIaQ3";0;0;0;3;pt;2645893432;1640501128004608000;everywtimes;https://twitter.com/everywtimes/status/1640501128004608000
Mon Mar 27 23:48:42 +0000 2023;1640501126066843652;"maior arrependimento da minha vida foi ter negado um iPhone 13 pro";0;1;1;3;pt;1485502799525912576;1640501126066843652;flowers2amy;https://twitter.com/flowers2amy/status/1640501126066843652
Mon Mar 27 23:48:37 +0000 2023;1640501107645358084;"Bit of a foggy night last night taken on my iphone https://t.co/cV2JSbrKlj";0;0;1;5;en;2163685866;1640501107645358084;carrastov;https://twitter.com/carrastov/status/1640501107645358084
Mon Mar 27 23:48:37 +0000 2023;1640501105460142082;"@autoestimaposts iphone";0;0;0;0;en;1300151050880548864;1640362665120768001;leletsentafofo;https://twitter.com/leletsentafofo/status/1640501105460142082
Mon Mar 27 23:48:33 +0000 2023;1640501090389983232;"Re Cheta para hablar y le digo q solo hay  cargador para iPhone y me dice “dale tenkiu” ay q pobre diría el chino";0;0;0;0;es;2182506829;1640501090389983232;ValentinaDR14;https://twitter.com/ValentinaDR14/status/1640501090389983232
Mon Mar 27 23:48:32 +0000 2023;1640501084593561601;"【Amazonアウトレット】iPhone・iPad・Apple Watch・Macbook入荷！売り切れる前にチェック！ https://t.co/QluebKSEsY #Amazon #Amazonアウトレット #Apple #iPhone #iPad #AppleWatch #Macbook https://t.co/wuqV4GylVw https://t.co/qSFYEhf4o6";0;0;0;0;ja;139639163;1640501084593561601;X_Phoinix;https://twitter.com/X_Phoinix/status/1640501084593561601
Mon Mar 27 23:48:30 +0000 2023;1640501076561645569;"スマートフォン 本体  🌈 Apple iPhone 7 32GB ブラック SIMフリー (整備済み品) 0480 https://t.co/kNvrkq2Xpa";0;0;0;0;ja;1359158439952416771;1640501076561645569;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640501076561645569
Mon Mar 27 23:48:24 +0000 2023;1640501053555634177;"I'm using #Watusi on iPhone by @FouadRaheb to add new features for #WhatsApp! https://t.co/9NQCgWiZnL";0;0;0;0;en;1637969247056850946;1640501053555634177;h22844932;https://twitter.com/h22844932/status/1640501053555634177
Mon Mar 27 23:48:24 +0000 2023;1640501050326265857;"アップルは、iOSの最新バージョン「iOS 16.4」の配信を開始している。iPhone 14 Proでのファイルサイズは1.97GB。 https://t.co/5ZWqhDfiYr https://t.co/jYwPPCSk3C";0;0;0;0;ja;1199045223935950848;1640501050326265857;himahimaikiru;https://twitter.com/himahimaikiru/status/1640501050326265857
Mon Mar 27 23:48:19 +0000 2023;1640501032253026305;"iPhone とiPad、Macのアップデート終了。";0;0;0;1;ja;49569098;1640501032253026305;shariabull;https://twitter.com/shariabull/status/1640501032253026305
Mon Mar 27 23:48:17 +0000 2023;1640501024451448838;"https://t.co/Tcjigccv5Z Hey - chance for you to win a brand new iPhone AND a crazy new smartphone charger from MAGFAST... can jump start your car! I get an extra chance if you enter too!!!) https://t.co/QKyVtoIwPD";0;0;0;0;en;1126655562303836160;1640501024451448838;cosinotcasi;https://twitter.com/cosinotcasi/status/1640501024451448838
Mon Mar 27 23:48:16 +0000 2023;1640501020399661058;"à votre avis je peut le revendre combien mon iPhone 11? sachant qu'il y'a quelques rayures, que l'état de la batterie est pas à 100% (ça me dit réparation ptdrrrr) et qu'il y'a 64go ???";0;1;0;1;fr;1055426133007785984;1640501020399661058;strwbbinnie;https://twitter.com/strwbbinnie/status/1640501020399661058
Mon Mar 27 23:48:15 +0000 2023;1640501014544678914;"@rasi_osi_tosi iPhoneのロック画面変わるのめっちゃいいよねw羨ましいw";0;1;0;1;ja;124785341;1640364443451412481;S2_Rei_DxdxO2O9;https://twitter.com/S2_Rei_DxdxO2O9/status/1640501014544678914
Mon Mar 27 23:48:14 +0000 2023;1640501010597662720;"hasta el más pobre tiene iphone, q le cuesta a dios darme uno a miii";2;3;129;639;es;1304444655182974976;1640501010597662720;mmiamendez;https://twitter.com/mmiamendez/status/1640501010597662720
Mon Mar 27 23:48:11 +0000 2023;1640500997205155841;"iPhone本体を分割で買う為に、SIMは頑張って安いとこを探して使っています😇超絶機械音痴だった私も悪戦苦闘しながらなんとか出来たから、皆も確実に出来るはず💪人によっては半額以上も安くなるっけよ😳";0;0;0;0;ja;1474360412066185219;1640500997205155841;W22401290;https://twitter.com/W22401290/status/1640500997205155841
Mon Mar 27 23:48:10 +0000 2023;1640500993694547970;"iPhone SE3 ケース iPhone SE ケース 第2世代 iPhone8 ケース iPhone7 ケース2022年新型 クリア 透明 tpu シリコン メッキ加工 スリム 薄型 4.7インチ スマホケース 耐衝撃 黄変防止 一体型 人気 携帯カバー レッド  https://t.co/xttLinbR84";0;0;0;0;ja;1596480275839877120;1640500993694547970;xy_yxe;https://twitter.com/xy_yxe/status/1640500993694547970
Mon Mar 27 23:48:10 +0000 2023;1640500993401008135;"o iPhone de fetiche clássico o iPhone" meu deus do céu cara eu vou ter um AVC com esse merda eu juro por DEUS";0;1;0;0;pt;190345747;1640500681038503945;cranol;https://twitter.com/cranol/status/1640500993401008135
Mon Mar 27 23:48:10 +0000 2023;1640500993392623622;"@Pablitinhoo_ iphone 😍😍";0;0;0;0;en;2969986305;1640469089624952833;rodmichelassi;https://twitter.com/rodmichelassi/status/1640500993392623622
Mon Mar 27 23:48:09 +0000 2023;1640500989966061568;"ポイント20倍【楽天年間ランキング1位】レディーススマートウォッチ QS16 PRO メンズ 24時間健康管理 1.85インチ大画面 3ATM防水 運動モード 歩数計 消費カロリー 心拍数 着信通知 睡眠モード 天気予報 腕時計 音楽製御 腕上げ点灯 iPhone Android … [楽天] https://t.co/nrxnQXQfV8 #RakutenBookmark";0;0;0;0;ja;1094471526147997697;1640500989966061568;gVV0GA6Xj5AWJDG;https://twitter.com/gVV0GA6Xj5AWJDG/status/1640500989966061568
Mon Mar 27 23:48:09 +0000 2023;1640500988720078850;"@Neatz0 You know if they gonna fix that black bar thing on iPhone or nah";0;2;0;4;en;1270717491623260160;1640500389383401472;Dreamydope;https://twitter.com/Dreamydope/status/1640500988720078850
Mon Mar 27 23:48:08 +0000 2023;1640500985192939521;"あっっどなたかもしJ庭の宅急便搬入先の住所持ってたら教えてくれませんか…？ 出てくる前にiPhoneで写真取るつもりがすっっっかり忘れてました… DMもらえると嬉しいです😭";0;1;0;3;ja;58182788;1640500985192939521;folleto;https://twitter.com/folleto/status/1640500985192939521
Mon Mar 27 23:48:06 +0000 2023;1640500977697472513;"How many retweet for this iphone?";0;0;0;0;en;1565647103526846477;1640500977697472513;Sheik_Of_Zamanh;https://twitter.com/Sheik_Of_Zamanh/status/1640500977697472513
Mon Mar 27 23:48:04 +0000 2023;1640500969107759104;"＼100円OFF・20Pで実質2304円／「楽天1位」スマートウォッチ B16 皮膚温変動測定 1.75インチ大画面 IP68防水 心拍計 歩数計 血中酸素 GPS連携 レディース メンズ 腕時計 曲面ガラス採用 日本語 着信通知 睡眠検測 アラーム 時計 腕 軽量 iphone 対… [楽天] https://t.co/khMdyHxq20 #RakutenBookmark";0;0;0;0;ja;1094471526147997697;1640500969107759104;gVV0GA6Xj5AWJDG;https://twitter.com/gVV0GA6Xj5AWJDG/status/1640500969107759104
Mon Mar 27 23:48:00 +0000 2023;1640500950010830848;"Can They Save Potatoes?  From The Weather Channel iPhone App https://t.co/pNoJvuIesP https://t.co/drHRwy6H6D";0;0;0;0;en;19181549;1640500950010830848;DrHubaEvaluator;https://twitter.com/DrHubaEvaluator/status/1640500950010830848
Mon Mar 27 23:47:59 +0000 2023;1640500949180379142;"I’m hooked on playing iPhone games again.";0;0;0;0;en;115264552;1640500949180379142;HarlemGetsMoney;https://twitter.com/HarlemGetsMoney/status/1640500949180379142
Mon Mar 27 23:47:59 +0000 2023;1640500945179009024;"📢OFERTAS AMAZON  🔥OFERTAS POR TEMPO LIMITADO🔥  Apple iPhone 13 mini (256 GB) - Azul   De: R$7.599,00 Por: R$5.899,00 Em até 10x sem juros   https://t.co/o4RzUaXxE9 https://t.co/jU0qV0bfY7";0;0;3;4;pt;1559294321567928321;1640500945179009024;TodoDiaProdutos;https://twitter.com/TodoDiaProdutos/status/1640500945179009024
Mon Mar 27 23:47:57 +0000 2023;1640500940741509122;"@_spirit_coder @Lil__turnerr @official_gbeng @DanielRegha @samsungmobileng is still the best btw. I never get money for my dream Samsung phone else 😂. S23 dey my mind  But I go still get iPhone too 😂";0;0;0;0;en;754488654903599104;1640416974546300929;Abdul_WaHerb;https://twitter.com/Abdul_WaHerb/status/1640500940741509122
Mon Mar 27 23:47:55 +0000 2023;1640500930339827712;"楽天1位 スマートウォッチ レディース メンズ iphone Android LINE通知 日本語 防水 腕時計 [楽天] https://t.co/lC05nquf65 #RakutenBookmark";0;0;0;0;ja;1094471526147997697;1640500930339827712;gVV0GA6Xj5AWJDG;https://twitter.com/gVV0GA6Xj5AWJDG/status/1640500930339827712
Mon Mar 27 23:47:54 +0000 2023;1640500926132760578;"tengo todo el celu astillado ya me clavé los vidrios de la pantalla como tres veces mi amor si estas leyendo esto cuida mucho tu iphone cuando lo tengas 🥰";0;0;0;2;es;2646373027;1640500926132760578;azl3_;https://twitter.com/azl3_/status/1640500926132760578
Mon Mar 27 23:47:50 +0000 2023;1640500909179543553;"@sondesix I am current Sony user since 2006 till today. Since the mobile division barely live now, so if they're closed anytime soon, I'll simple choose the iPhone";0;0;0;0;en;58155513;1640374202560823296;wicak_onos;https://twitter.com/wicak_onos/status/1640500909179543553
Mon Mar 27 23:47:49 +0000 2023;1640500904343527424;"EDC - "The images I most connect to...are in black and white. I see more in black and white – I like the abstraction of it.” -- Mary Ellen Mark  Mar 28 🖤 (Apple iPhone XS Max)   #bnwphotography #ThePhotoHour #bnw_society #iPhoneXsMax #ShotOniPhone @DavidMariposa1 @DailyPicTheme2 https://t.co/6MiFolysmn";1;2;5;50;en;1410800346151067648;1640500904343527424;kaijukr8tv;https://twitter.com/kaijukr8tv/status/1640500904343527424
Mon Mar 27 23:47:47 +0000 2023;1640500897091399680;"tengo el iphone me falta la foto";0;0;0;0;es;1151962095409356813;1640500897091399680;jjulisidlerr;https://twitter.com/jjulisidlerr/status/1640500897091399680
Mon Mar 27 23:47:46 +0000 2023;1640500891768766467;"@allegrachive Ga kebayang isa bikin post habis dibeliin iphone sm om kambe pake caption  "Makasih iphon nya om 😘"";0;0;0;0;in;1497059537253142528;1640497612259463168;historianns;https://twitter.com/historianns/status/1640500891768766467
Mon Mar 27 23:47:43 +0000 2023;1640500881937567745;"クーポン利用で6,480円 スマートウォッチ レディース 通話機能 Piccollino 通話 iphone Android LINE通知 通話機能付き 日本語 生活防水 腕時計 [楽天] https://t.co/25kZFyFkn8 #RakutenBookmark";0;0;0;0;ja;1094471526147997697;1640500881937567745;gVV0GA6Xj5AWJDG;https://twitter.com/gVV0GA6Xj5AWJDG/status/1640500881937567745
Mon Mar 27 23:47:43 +0000 2023;1640500879970164739;"@juncalssolano @danysantoyo_ En un iPhone….";0;0;0;0;es;104660866;1640173997592543232;katsoraunizz;https://twitter.com/katsoraunizz/status/1640500879970164739
Mon Mar 27 23:47:42 +0000 2023;1640500874794635264;"6年ぶりにiPhoneを変えたけど、7からSEだとそんなにカルチャーショックみたいななのが生じなくて逆に変な感じ。";0;0;0;0;ja;2406268352;1640500874794635264;ibyagishita2;https://twitter.com/ibyagishita2/status/1640500874794635264
Mon Mar 27 23:47:41 +0000 2023;1640500870918856704;"@TheAusup Thank you! Crazy what an iPhone can do haha";0;0;0;1;en;54606250;1640470635360014336;neokaitiger;https://twitter.com/neokaitiger/status/1640500870918856704
Mon Mar 27 23:47:28 +0000 2023;1640500818549039104;"サイマル放送 ListenRadio(Windows・Mac)：https://t.co/nx3Wxn6aal 全国のラジオ局→九州・沖縄→FMぎのわんを選択 スマートフォンiPhone iPad･Androidからは、ListenRadio（リスラジ）をダウンロードして下さい。（無料） iPhone・iPad https://t.co/ytlEsdDLrv Android https://t.co/HkXhHWp72d";0;1;0;0;ja;3659154558;1640500814983892993;furimoon_radio;https://twitter.com/furimoon_radio/status/1640500818549039104
Mon Mar 27 23:47:28 +0000 2023;1640500816296673280;"スマートフォン 本体  🌈 Apple iPhone 11 Pro Max 256GB ゴールド SIMフリー (整備済み品) 8127 https://t.co/3qHwvSJ7JJ";0;0;0;0;ja;1359158439952416771;1640500816296673280;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640500816296673280
Mon Mar 27 23:47:28 +0000 2023;1640500815210373121;"「500円OFFクーポン+5P」【楽天1位】新登場 スマートウォッチ 通話機能 1.85インチ画面 健康管理 心拍数 血中酸素 皮膚温検知 Bluetooth5.2 着信通知 運動管理 歩数計 Gmail iPhone Android Line レディース メンズ IP67防水 誕生日 ホワイトデー … [楽天] https://t.co/WoozGk2mOn #RakutenBookmark";0;0;0;0;ja;1094471526147997697;1640500815210373121;gVV0GA6Xj5AWJDG;https://twitter.com/gVV0GA6Xj5AWJDG/status/1640500815210373121
Mon Mar 27 23:47:25 +0000 2023;1640500804678455296;"iPhone水色とピンクのハートあるの！？ 羨ま……";0;0;0;0;ja;1256450942557274114;1640500804678455296;furikake_goat;https://twitter.com/furikake_goat/status/1640500804678455296
Mon Mar 27 23:47:23 +0000 2023;1640500797510418435;"Yeah, Siri is an embarrassment. I found this out the hard way a couple of weeks ago when I shattered my iPhone and the screen was mostly unusable.   For example: I really needed to close an app and couldn’t do it w/my finger. You also can’t tell Siri to close an app either.";0;1;0;10;en;3471901;1640500797510418435;tiffani;https://twitter.com/tiffani/status/1640500797510418435
Mon Mar 27 23:47:21 +0000 2023;1640500789285212163;"@_chicklet007 @AteOghenetega @DanielRegha You dey yarn crap! Come back when your iphone can open a floating window and a split screen!";0;1;0;2;en;358830413;1640416974546300929;TochukwuWilliam;https://twitter.com/TochukwuWilliam/status/1640500789285212163
Mon Mar 27 23:47:20 +0000 2023;1640500783908290560;"この前iPhoneの解約しにソフトバンクショップまで行ったんだけど 「差し支えなければ解約の理由をお聞かせ願えませんか」 って聞かれたから 「おたくの社長が胡散臭いから」 って答えたら 「え、昔からじゃないですか」 って言われた";0;0;0;0;ja;2742309079;1640500783908290560;toriwara1025;https://twitter.com/toriwara1025/status/1640500783908290560
